FIPS_Code,State,Area_Name,Attribute,Value
13135,GA,Gwinnett County,PCTPOVALL_2023,11.4
13137,GA,Habersham County,PCTPOVALL_2023,13.5
13139,GA,Hall County,PCTPOVALL_2023,11.0
13141,GA,Hancock County,PCTPOVALL_2023,30.3
13143,GA,Haralson County,PCTPOVALL_2023,16.3
13145,GA,Harris County,PCTPOVALL_2023,8.6
13147,GA,Hart County,PCTPOVALL_2023,14.9
13149,GA,Heard County,PCTPOVALL_2023,16.5
13151,GA,Henry County,PCTPOVALL_2023,10.3
13153,GA,Houston County,PCTPOVALL_2023,12.8
13155,GA,Irwin County,PCTPOVALL_2023,19.400000000000002
13157,GA,Jackson County,PCTPOVALL_2023,8.3
13159,GA,Jasper County,PCTPOVALL_2023,14.8
13161,GA,Jeff Davis County,PCTPOVALL_2023,19.700000000000003
13163,GA,Jefferson County,PCTPOVALL_2023,22.5
13165,GA,Jenkins County,PCTPOVALL_2023,28.900000000000002
13167,GA,Johnson County,PCTPOVALL_2023,26.200000000000003
13169,GA,Jones County,PCTPOVALL_2023,12.700000000000001
13171,GA,Lamar County,PCTPOVALL_2023,14.200000000000001
13173,GA,Lanier County,PCTPOVALL_2023,17.5
13175,GA,Laurens County,PCTPOVALL_2023,19.200000000000003
13177,GA,Lee County,PCTPOVALL_2023,9.0
13179,GA,Liberty County,PCTPOVALL_2023,16.2
13181,GA,Lincoln County,PCTPOVALL_2023,15.100000000000001
13183,GA,Long County,PCTPOVALL_2023,15.100000000000001
13185,GA,Lowndes County,PCTPOVALL_2023,19.5
13187,GA,Lumpkin County,PCTPOVALL_2023,15.100000000000001
13189,GA,McDuffie County,PCTPOVALL_2023,19.1
13191,GA,McIntosh County,PCTPOVALL_2023,18.7
13193,GA,Macon County,PCTPOVALL_2023,31.6
13195,GA,Madison County,PCTPOVALL_2023,13.0
13197,GA,Marion County,PCTPOVALL_2023,24.200000000000003
13199,GA,Meriwether County,PCTPOVALL_2023,15.9
13201,GA,Miller County,PCTPOVALL_2023,21.1
13205,GA,Mitchell County,PCTPOVALL_2023,23.8
13207,GA,Monroe County,PCTPOVALL_2023,11.700000000000001
13209,GA,Montgomery County,PCTPOVALL_2023,20.700000000000003
13211,GA,Morgan County,PCTPOVALL_2023,11.200000000000001
13213,GA,Murray County,PCTPOVALL_2023,14.4
13215,GA,Muscogee County,PCTPOVALL_2023,20.700000000000003
13217,GA,Newton County,PCTPOVALL_2023,11.8
13219,GA,Oconee County,PCTPOVALL_2023,7.5
13221,GA,Oglethorpe County,PCTPOVALL_2023,13.100000000000001
13223,GA,Paulding County,PCTPOVALL_2023,7.7
13225,GA,Peach County,PCTPOVALL_2023,17.3
13227,GA,Pickens County,PCTPOVALL_2023,10.100000000000001
13229,GA,Pierce County,PCTPOVALL_2023,16.2
13231,GA,Pike County,PCTPOVALL_2023,11.200000000000001
13233,GA,Polk County,PCTPOVALL_2023,17.3
13235,GA,Pulaski County,PCTPOVALL_2023,23.0
13237,GA,Putnam County,PCTPOVALL_2023,15.600000000000001
13239,GA,Quitman County,PCTPOVALL_2023,23.700000000000003
13241,GA,Rabun County,PCTPOVALL_2023,13.0
13243,GA,Randolph County,PCTPOVALL_2023,26.700000000000003
13245,GA,Richmond County,PCTPOVALL_2023,22.200000000000003
13247,GA,Rockdale County,PCTPOVALL_2023,13.0
13249,GA,Schley County,PCTPOVALL_2023,15.3
13251,GA,Screven County,PCTPOVALL_2023,22.5
13253,GA,Seminole County,PCTPOVALL_2023,22.3
13255,GA,Spalding County,PCTPOVALL_2023,16.3
13257,GA,Stephens County,PCTPOVALL_2023,15.600000000000001
13259,GA,Stewart County,PCTPOVALL_2023,32.5
13261,GA,Sumter County,PCTPOVALL_2023,26.3
13263,GA,Talbot County,PCTPOVALL_2023,27.3
13265,GA,Taliaferro County,PCTPOVALL_2023,24.5
13267,GA,Tattnall County,PCTPOVALL_2023,25.700000000000003
13269,GA,Taylor County,PCTPOVALL_2023,26.6
13271,GA,Telfair County,PCTPOVALL_2023,30.1
13273,GA,Terrell County,PCTPOVALL_2023,28.1
13275,GA,Thomas County,PCTPOVALL_2023,18.400000000000002
13277,GA,Tift County,PCTPOVALL_2023,19.200000000000003
13279,GA,Toombs County,PCTPOVALL_2023,22.8
13281,GA,Towns County,PCTPOVALL_2023,11.600000000000001
13283,GA,Treutlen County,PCTPOVALL_2023,24.0
13285,GA,Troup County,PCTPOVALL_2023,18.1
13287,GA,Turner County,PCTPOVALL_2023,23.900000000000002
13289,GA,Twiggs County,PCTPOVALL_2023,21.3
13291,GA,Union County,PCTPOVALL_2023,10.700000000000001
13293,GA,Upson County,PCTPOVALL_2023,17.5
13295,GA,Walker County,PCTPOVALL_2023,15.100000000000001
13297,GA,Walton County,PCTPOVALL_2023,10.100000000000001
13299,GA,Ware County,PCTPOVALL_2023,19.900000000000002
13301,GA,Warren County,PCTPOVALL_2023,24.200000000000003
13303,GA,Washington County,PCTPOVALL_2023,21.6
13305,GA,Wayne County,PCTPOVALL_2023,19.700000000000003
13307,GA,Webster County,PCTPOVALL_2023,20.700000000000003
13309,GA,Wheeler County,PCTPOVALL_2023,36.300000000000004
13311,GA,White County,PCTPOVALL_2023,10.8
13313,GA,Whitfield County,PCTPOVALL_2023,15.5
13315,GA,Wilcox County,PCTPOVALL_2023,28.400000000000002
13317,GA,Wilkes County,PCTPOVALL_2023,17.8
13319,GA,Wilkinson County,PCTPOVALL_2023,20.6
13321,GA,Worth County,PCTPOVALL_2023,21.400000000000002
15000,HI,Hawaii,PCTPOVALL_2023,10.200000000000001
15001,HI,Hawaii County,PCTPOVALL_2023,16.5
15003,HI,Honolulu County,PCTPOVALL_2023,9.1
15007,HI,Kauai County,PCTPOVALL_2023,9.4
15009,HI,Maui County,PCTPOVALL_2023,9.4
16000,ID,Idaho,PCTPOVALL_2023,10.100000000000001
16001,ID,Ada County,PCTPOVALL_2023,8.0
16003,ID,Adams County,PCTPOVALL_2023,12.200000000000001
16005,ID,Bannock County,PCTPOVALL_2023,11.9
16007,ID,Bear Lake County,PCTPOVALL_2023,10.100000000000001
16009,ID,Benewah County,PCTPOVALL_2023,13.0
16011,ID,Bingham County,PCTPOVALL_2023,11.100000000000001
16013,ID,Blaine County,PCTPOVALL_2023,6.9
16015,ID,Boise County,PCTPOVALL_2023,10.100000000000001
16017,ID,Bonner County,PCTPOVALL_2023,10.5
16019,ID,Bonneville County,PCTPOVALL_2023,10.200000000000001
16021,ID,Boundary County,PCTPOVALL_2023,11.5
16023,ID,Butte County,PCTPOVALL_2023,14.600000000000001
16025,ID,Camas County,PCTPOVALL_2023,8.200000000000001
16027,ID,Canyon County,PCTPOVALL_2023,10.100000000000001
16029,ID,Caribou County,PCTPOVALL_2023,9.700000000000001
16031,ID,Cassia County,PCTPOVALL_2023,11.5
16033,ID,Clark County,PCTPOVALL_2023,15.3
16035,ID,Clearwater County,PCTPOVALL_2023,14.5
16037,ID,Custer County,PCTPOVALL_2023,14.600000000000001
16039,ID,Elmore County,PCTPOVALL_2023,11.8
16041,ID,Franklin County,PCTPOVALL_2023,7.1000000000000005
16043,ID,Fremont County,PCTPOVALL_2023,11.200000000000001
16045,ID,Gem County,PCTPOVALL_2023,10.9
16047,ID,Gooding County,PCTPOVALL_2023,12.8
16049,ID,Idaho County,PCTPOVALL_2023,13.700000000000001
16051,ID,Jefferson County,PCTPOVALL_2023,7.800000000000001
16053,ID,Jerome County,PCTPOVALL_2023,12.3
16055,ID,Kootenai County,PCTPOVALL_2023,9.3
16057,ID,Latah County,PCTPOVALL_2023,14.3
16059,ID,Lemhi County,PCTPOVALL_2023,13.0
16061,ID,Lewis County,PCTPOVALL_2023,13.5
16063,ID,Lincoln County,PCTPOVALL_2023,12.100000000000001
16065,ID,Madison County,PCTPOVALL_2023,20.6
16067,ID,Minidoka County,PCTPOVALL_2023,11.200000000000001
16069,ID,Nez Perce County,PCTPOVALL_2023,11.0
16071,ID,Oneida County,PCTPOVALL_2023,10.0
16073,ID,Owyhee County,PCTPOVALL_2023,11.8
16075,ID,Payette County,PCTPOVALL_2023,11.200000000000001
16077,ID,Power County,PCTPOVALL_2023,12.4
16079,ID,Shoshone County,PCTPOVALL_2023,15.700000000000001
16081,ID,Teton County,PCTPOVALL_2023,6.6000000000000005
16083,ID,Twin Falls County,PCTPOVALL_2023,10.5
16085,ID,Valley County,PCTPOVALL_2023,7.800000000000001
16087,ID,Washington County,PCTPOVALL_2023,13.5
17000,IL,Illinois,PCTPOVALL_2023,11.600000000000001
17001,IL,Adams County,PCTPOVALL_2023,12.200000000000001
17003,IL,Alexander County,PCTPOVALL_2023,25.8
17005,IL,Bond County,PCTPOVALL_2023,13.600000000000001
17007,IL,Boone County,PCTPOVALL_2023,10.8
17009,IL,Brown County,PCTPOVALL_2023,13.700000000000001
17011,IL,Bureau County,PCTPOVALL_2023,11.4
17013,IL,Calhoun County,PCTPOVALL_2023,9.9
17015,IL,Carroll County,PCTPOVALL_2023,12.9
17017,IL,Cass County,PCTPOVALL_2023,11.600000000000001
17019,IL,Champaign County,PCTPOVALL_2023,16.2
17021,IL,Christian County,PCTPOVALL_2023,12.100000000000001
17023,IL,Clark County,PCTPOVALL_2023,12.0
17025,IL,Clay County,PCTPOVALL_2023,14.9
17027,IL,Clinton County,PCTPOVALL_2023,7.5
17029,IL,Coles County,PCTPOVALL_2023,17.3
17031,IL,Cook County,PCTPOVALL_2023,13.200000000000001
17033,IL,Crawford County,PCTPOVALL_2023,14.200000000000001
17035,IL,Cumberland County,PCTPOVALL_2023,11.200000000000001
17037,IL,DeKalb County,PCTPOVALL_2023,12.5
17039,IL,De Witt County,PCTPOVALL_2023,10.8
17041,IL,Douglas County,PCTPOVALL_2023,9.0
17043,IL,DuPage County,PCTPOVALL_2023,6.6000000000000005
17045,IL,Edgar County,PCTPOVALL_2023,13.600000000000001
17047,IL,Edwards County,PCTPOVALL_2023,13.9
17049,IL,Effingham County,PCTPOVALL_2023,9.8
17051,IL,Fayette County,PCTPOVALL_2023,17.0
17053,IL,Ford County,PCTPOVALL_2023,11.0
17055,IL,Franklin County,PCTPOVALL_2023,17.900000000000002
17057,IL,Fulton County,PCTPOVALL_2023,11.8
17059,IL,Gallatin County,PCTPOVALL_2023,17.5
17061,IL,Greene County,PCTPOVALL_2023,13.8
17063,IL,Grundy County,PCTPOVALL_2023,6.800000000000001
17065,IL,Hamilton County,PCTPOVALL_2023,11.3
17067,IL,Hancock County,PCTPOVALL_2023,13.0
17069,IL,Hardin County,PCTPOVALL_2023,19.200000000000003
17071,IL,Henderson County,PCTPOVALL_2023,13.200000000000001
17073,IL,Henry County,PCTPOVALL_2023,9.600000000000001
17075,IL,Iroquois County,PCTPOVALL_2023,12.3
17077,IL,Jackson County,PCTPOVALL_2023,20.700000000000003
17079,IL,Jasper County,PCTPOVALL_2023,9.4
17081,IL,Jefferson County,PCTPOVALL_2023,15.4
17083,IL,Jersey County,PCTPOVALL_2023,10.8
17085,IL,Jo Daviess County,PCTPOVALL_2023,8.6
17087,IL,Johnson County,PCTPOVALL_2023,15.200000000000001
17089,IL,Kane County,PCTPOVALL_2023,8.4
17091,IL,Kankakee County,PCTPOVALL_2023,11.5
17093,IL,Kendall County,PCTPOVALL_2023,5.1000000000000005
17095,IL,Knox County,PCTPOVALL_2023,16.3
17097,IL,Lake County,PCTPOVALL_2023,8.200000000000001
17099,IL,La Salle County,PCTPOVALL_2023,11.600000000000001
17101,IL,Lawrence County,PCTPOVALL_2023,18.3
17103,IL,Lee County,PCTPOVALL_2023,10.100000000000001
17105,IL,Livingston County,PCTPOVALL_2023,11.100000000000001
17107,IL,Logan County,PCTPOVALL_2023,14.4
17109,IL,McDonough County,PCTPOVALL_2023,19.900000000000002
17111,IL,McHenry County,PCTPOVALL_2023,6.300000000000001
17113,IL,McLean County,PCTPOVALL_2023,11.0
17115,IL,Macon County,PCTPOVALL_2023,15.700000000000001
17117,IL,Macoupin County,PCTPOVALL_2023,13.0
17119,IL,Madison County,PCTPOVALL_2023,11.100000000000001
17121,IL,Marion County,PCTPOVALL_2023,16.0
17123,IL,Marshall County,PCTPOVALL_2023,10.200000000000001
17125,IL,Mason County,PCTPOVALL_2023,14.9
17127,IL,Massac County,PCTPOVALL_2023,17.7
17129,IL,Menard County,PCTPOVALL_2023,10.3
17131,IL,Mercer County,PCTPOVALL_2023,9.8
17133,IL,Monroe County,PCTPOVALL_2023,4.9
17135,IL,Montgomery County,PCTPOVALL_2023,14.700000000000001
17137,IL,Morgan County,PCTPOVALL_2023,13.9
17139,IL,Moultrie County,PCTPOVALL_2023,11.0
17141,IL,Ogle County,PCTPOVALL_2023,9.200000000000001
17143,IL,Peoria County,PCTPOVALL_2023,16.8
17145,IL,Perry County,PCTPOVALL_2023,17.0
17147,IL,Piatt County,PCTPOVALL_2023,6.800000000000001
17149,IL,Pike County,PCTPOVALL_2023,15.0
17151,IL,Pope County,PCTPOVALL_2023,16.1
17153,IL,Pulaski County,PCTPOVALL_2023,22.400000000000002
17155,IL,Putnam County,PCTPOVALL_2023,8.8
17157,IL,Randolph County,PCTPOVALL_2023,11.8
17159,IL,Richland County,PCTPOVALL_2023,13.100000000000001
17161,IL,Rock Island County,PCTPOVALL_2023,14.8
17163,IL,St. Clair County,PCTPOVALL_2023,13.4
17165,IL,Saline County,PCTPOVALL_2023,18.5
17167,IL,Sangamon County,PCTPOVALL_2023,11.9
17169,IL,Schuyler County,PCTPOVALL_2023,13.700000000000001
17171,IL,Scott County,PCTPOVALL_2023,11.4
17173,IL,Shelby County,PCTPOVALL_2023,10.600000000000001
17175,IL,Stark County,PCTPOVALL_2023,11.3
17177,IL,Stephenson County,PCTPOVALL_2023,12.700000000000001
17179,IL,Tazewell County,PCTPOVALL_2023,8.9
17181,IL,Union County,PCTPOVALL_2023,15.9
17183,IL,Vermilion County,PCTPOVALL_2023,19.5
17185,IL,Wabash County,PCTPOVALL_2023,14.4
17187,IL,Warren County,PCTPOVALL_2023,12.100000000000001
17189,IL,Washington County,PCTPOVALL_2023,8.700000000000001
17191,IL,Wayne County,PCTPOVALL_2023,12.700000000000001
17193,IL,White County,PCTPOVALL_2023,14.9
17195,IL,Whiteside County,PCTPOVALL_2023,11.4
17197,IL,Will County,PCTPOVALL_2023,7.2
17199,IL,Williamson County,PCTPOVALL_2023,16.8
17201,IL,Winnebago County,PCTPOVALL_2023,14.700000000000001
17203,IL,Woodford County,PCTPOVALL_2023,6.9
18000,IN,Indiana,PCTPOVALL_2023,12.200000000000001
18001,IN,Adams County,PCTPOVALL_2023,11.4
18003,IN,Allen County,PCTPOVALL_2023,13.0
18005,IN,Bartholomew County,PCTPOVALL_2023,10.0
18007,IN,Benton County,PCTPOVALL_2023,9.9
18009,IN,Blackford County,PCTPOVALL_2023,15.700000000000001
18011,IN,Boone County,PCTPOVALL_2023,4.7
18013,IN,Brown County,PCTPOVALL_2023,9.9
18015,IN,Carroll County,PCTPOVALL_2023,9.200000000000001
18017,IN,Cass County,PCTPOVALL_2023,13.100000000000001
18019,IN,Clark County,PCTPOVALL_2023,9.4
18021,IN,Clay County,PCTPOVALL_2023,12.600000000000001
18023,IN,Clinton County,PCTPOVALL_2023,11.4
18025,IN,Crawford County,PCTPOVALL_2023,17.7
18027,IN,Daviess County,PCTPOVALL_2023,10.600000000000001
18029,IN,Dearborn County,PCTPOVALL_2023,7.9
18031,IN,Decatur County,PCTPOVALL_2023,10.600000000000001
18033,IN,De Kalb County,PCTPOVALL_2023,11.3
18035,IN,Delaware County,PCTPOVALL_2023,19.400000000000002
18037,IN,Dubois County,PCTPOVALL_2023,7.7
18039,IN,Elkhart County,PCTPOVALL_2023,11.700000000000001
18041,IN,Fayette County,PCTPOVALL_2023,16.1
18043,IN,Floyd County,PCTPOVALL_2023,10.200000000000001
18045,IN,Fountain County,PCTPOVALL_2023,10.600000000000001
18047,IN,Franklin County,PCTPOVALL_2023,8.8
18049,IN,Fulton County,PCTPOVALL_2023,11.0
18051,IN,Gibson County,PCTPOVALL_2023,11.0
18053,IN,Grant County,PCTPOVALL_2023,20.0
18055,IN,Greene County,PCTPOVALL_2023,11.9
18057,IN,Hamilton County,PCTPOVALL_2023,4.800000000000001
18059,IN,Hancock County,PCTPOVALL_2023,5.7
18061,IN,Harrison County,PCTPOVALL_2023,8.6
18063,IN,Hendricks County,PCTPOVALL_2023,5.6000000000000005
18065,IN,Henry County,PCTPOVALL_2023,12.700000000000001
18067,IN,Howard County,PCTPOVALL_2023,12.700000000000001
18069,IN,Huntington County,PCTPOVALL_2023,8.9
18071,IN,Jackson County,PCTPOVALL_2023,10.100000000000001
18073,IN,Jasper County,PCTPOVALL_2023,8.700000000000001
18075,IN,Jay County,PCTPOVALL_2023,13.4
18077,IN,Jefferson County,PCTPOVALL_2023,12.100000000000001
18079,IN,Jennings County,PCTPOVALL_2023,13.4
18081,IN,Johnson County,PCTPOVALL_2023,7.2
18083,IN,Knox County,PCTPOVALL_2023,15.700000000000001
18085,IN,Kosciusko County,PCTPOVALL_2023,9.4
18087,IN,Lagrange County,PCTPOVALL_2023,8.4
18089,IN,Lake County,PCTPOVALL_2023,14.3
18091,IN,La Porte County,PCTPOVALL_2023,14.3
18093,IN,Lawrence County,PCTPOVALL_2023,12.100000000000001
18095,IN,Madison County,PCTPOVALL_2023,13.0
18097,IN,Marion County,PCTPOVALL_2023,15.600000000000001
18099,IN,Marshall County,PCTPOVALL_2023,10.600000000000001
18101,IN,Martin County,PCTPOVALL_2023,13.200000000000001
18103,IN,Miami County,PCTPOVALL_2023,15.200000000000001
18105,IN,Monroe County,PCTPOVALL_2023,17.7
18107,IN,Montgomery County,PCTPOVALL_2023,10.9
18109,IN,Morgan County,PCTPOVALL_2023,9.8
18111,IN,Newton County,PCTPOVALL_2023,10.200000000000001
18113,IN,Noble County,PCTPOVALL_2023,10.600000000000001
18115,IN,Ohio County,PCTPOVALL_2023,9.200000000000001
18117,IN,Orange County,PCTPOVALL_2023,13.700000000000001
18119,IN,Owen County,PCTPOVALL_2023,12.5
18121,IN,Parke County,PCTPOVALL_2023,15.200000000000001
18123,IN,Perry County,PCTPOVALL_2023,14.3
18125,IN,Pike County,PCTPOVALL_2023,10.8
18127,IN,Porter County,PCTPOVALL_2023,9.3
18129,IN,Posey County,PCTPOVALL_2023,9.3
18131,IN,Pulaski County,PCTPOVALL_2023,11.3
18133,IN,Putnam County,PCTPOVALL_2023,10.8
18135,IN,Randolph County,PCTPOVALL_2023,14.600000000000001
18137,IN,Ripley County,PCTPOVALL_2023,10.3
18139,IN,Rush County,PCTPOVALL_2023,10.8
18141,IN,St. Joseph County,PCTPOVALL_2023,14.200000000000001
18143,IN,Scott County,PCTPOVALL_2023,14.5
18145,IN,Shelby County,PCTPOVALL_2023,11.200000000000001
18147,IN,Spencer County,PCTPOVALL_2023,8.700000000000001
18149,IN,Starke County,PCTPOVALL_2023,13.100000000000001
18151,IN,Steuben County,PCTPOVALL_2023,10.200000000000001
18153,IN,Sullivan County,PCTPOVALL_2023,15.600000000000001
18155,IN,Switzerland County,PCTPOVALL_2023,12.8
18157,IN,Tippecanoe County,PCTPOVALL_2023,17.1
18159,IN,Tipton County,PCTPOVALL_2023,9.0
18161,IN,Union County,PCTPOVALL_2023,11.200000000000001
18163,IN,Vanderburgh County,PCTPOVALL_2023,13.8
18165,IN,Vermillion County,PCTPOVALL_2023,12.5
18167,IN,Vigo County,PCTPOVALL_2023,20.200000000000003
18169,IN,Wabash County,PCTPOVALL_2023,11.8
18171,IN,Warren County,PCTPOVALL_2023,9.600000000000001
18173,IN,Warrick County,PCTPOVALL_2023,8.3
18175,IN,Washington County,PCTPOVALL_2023,13.0
18177,IN,Wayne County,PCTPOVALL_2023,17.3
18179,IN,Wells County,PCTPOVALL_2023,8.6
18181,IN,White County,PCTPOVALL_2023,10.8
18183,IN,Whitley County,PCTPOVALL_2023,8.5
19000,IA,Iowa,PCTPOVALL_2023,11.100000000000001
19001,IA,Adair County,PCTPOVALL_2023,9.8
19003,IA,Adams County,PCTPOVALL_2023,11.600000000000001
19005,IA,Allamakee County,PCTPOVALL_2023,11.100000000000001
19007,IA,Appanoose County,PCTPOVALL_2023,16.1
19009,IA,Audubon County,PCTPOVALL_2023,10.200000000000001
19011,IA,Benton County,PCTPOVALL_2023,8.0
19013,IA,Black Hawk County,PCTPOVALL_2023,14.200000000000001
19015,IA,Boone County,PCTPOVALL_2023,8.200000000000001
19017,IA,Bremer County,PCTPOVALL_2023,7.800000000000001
19019,IA,Buchanan County,PCTPOVALL_2023,8.8
19021,IA,Buena Vista County,PCTPOVALL_2023,12.200000000000001
19023,IA,Butler County,PCTPOVALL_2023,7.9
19025,IA,Calhoun County,PCTPOVALL_2023,11.600000000000001
19027,IA,Carroll County,PCTPOVALL_2023,9.3
19029,IA,Cass County,PCTPOVALL_2023,14.8
19031,IA,Cedar County,PCTPOVALL_2023,7.9
19033,IA,Cerro Gordo County,PCTPOVALL_2023,10.700000000000001
19035,IA,Cherokee County,PCTPOVALL_2023,9.9
19037,IA,Chickasaw County,PCTPOVALL_2023,8.8
19039,IA,Clarke County,PCTPOVALL_2023,10.5
19041,IA,Clay County,PCTPOVALL_2023,10.5
19043,IA,Clayton County,PCTPOVALL_2023,10.5
19045,IA,Clinton County,PCTPOVALL_2023,13.3
19047,IA,Crawford County,PCTPOVALL_2023,11.200000000000001
19049,IA,Dallas County,PCTPOVALL_2023,6.0
19051,IA,Davis County,PCTPOVALL_2023,11.600000000000001
19053,IA,Decatur County,PCTPOVALL_2023,18.3
19055,IA,Delaware County,PCTPOVALL_2023,8.700000000000001
19057,IA,Des Moines County,PCTPOVALL_2023,14.3
19059,IA,Dickinson County,PCTPOVALL_2023,7.9
19061,IA,Dubuque County,PCTPOVALL_2023,9.600000000000001
19063,IA,Emmet County,PCTPOVALL_2023,9.8
19065,IA,Fayette County,PCTPOVALL_2023,13.9
19067,IA,Floyd County,PCTPOVALL_2023,11.5
19069,IA,Franklin County,PCTPOVALL_2023,11.3
19071,IA,Fremont County,PCTPOVALL_2023,9.8
19073,IA,Greene County,PCTPOVALL_2023,10.700000000000001
19075,IA,Grundy County,PCTPOVALL_2023,6.7
19077,IA,Guthrie County,PCTPOVALL_2023,9.9
19079,IA,Hamilton County,PCTPOVALL_2023,8.5
19081,IA,Hancock County,PCTPOVALL_2023,9.9
19083,IA,Hardin County,PCTPOVALL_2023,10.4
19085,IA,Harrison County,PCTPOVALL_2023,9.8
19087,IA,Henry County,PCTPOVALL_2023,12.700000000000001
19089,IA,Howard County,PCTPOVALL_2023,9.9
19091,IA,Humboldt County,PCTPOVALL_2023,9.600000000000001
19093,IA,Ida County,PCTPOVALL_2023,9.4
19095,IA,Iowa County,PCTPOVALL_2023,7.6000000000000005
19097,IA,Jackson County,PCTPOVALL_2023,9.3
19099,IA,Jasper County,PCTPOVALL_2023,9.600000000000001
19101,IA,Jefferson County,PCTPOVALL_2023,14.100000000000001
19103,IA,Johnson County,PCTPOVALL_2023,15.5
19105,IA,Jones County,PCTPOVALL_2023,10.3
19107,IA,Keokuk County,PCTPOVALL_2023,11.100000000000001
19109,IA,Kossuth County,PCTPOVALL_2023,10.200000000000001
19111,IA,Lee County,PCTPOVALL_2023,14.4
19113,IA,Linn County,PCTPOVALL_2023,9.9
19115,IA,Louisa County,PCTPOVALL_2023,9.8
19117,IA,Lucas County,PCTPOVALL_2023,13.700000000000001
19119,IA,Lyon County,PCTPOVALL_2023,7.800000000000001
19121,IA,Madison County,PCTPOVALL_2023,7.0
19123,IA,Mahaska County,PCTPOVALL_2023,11.700000000000001
19125,IA,Marion County,PCTPOVALL_2023,8.0
19127,IA,Marshall County,PCTPOVALL_2023,12.0
19129,IA,Mills County,PCTPOVALL_2023,8.5
19131,IA,Mitchell County,PCTPOVALL_2023,9.200000000000001
19133,IA,Monona County,PCTPOVALL_2023,12.600000000000001
19135,IA,Monroe County,PCTPOVALL_2023,10.200000000000001
19137,IA,Montgomery County,PCTPOVALL_2023,13.0
19139,IA,Muscatine County,PCTPOVALL_2023,11.700000000000001
19141,IA,O'Brien County,PCTPOVALL_2023,9.1
19143,IA,Osceola County,PCTPOVALL_2023,10.5
19145,IA,Page County,PCTPOVALL_2023,13.8
19147,IA,Palo Alto County,PCTPOVALL_2023,10.700000000000001
19149,IA,Plymouth County,PCTPOVALL_2023,8.700000000000001
19151,IA,Pocahontas County,PCTPOVALL_2023,11.100000000000001
19153,IA,Polk County,PCTPOVALL_2023,11.5
19155,IA,Pottawattamie County,PCTPOVALL_2023,11.600000000000001
19157,IA,Poweshiek County,PCTPOVALL_2023,10.3
19159,IA,Ringgold County,PCTPOVALL_2023,14.100000000000001
19161,IA,Sac County,PCTPOVALL_2023,10.0
19163,IA,Scott County,PCTPOVALL_2023,11.0
19165,IA,Shelby County,PCTPOVALL_2023,8.8
19167,IA,Sioux County,PCTPOVALL_2023,6.9
19169,IA,Story County,PCTPOVALL_2023,14.9
19171,IA,Tama County,PCTPOVALL_2023,12.3
19173,IA,Taylor County,PCTPOVALL_2023,13.0
19175,IA,Union County,PCTPOVALL_2023,13.700000000000001
19177,IA,Van Buren County,PCTPOVALL_2023,14.8
19179,IA,Wapello County,PCTPOVALL_2023,13.8
19181,IA,Warren County,PCTPOVALL_2023,5.800000000000001
19183,IA,Washington County,PCTPOVALL_2023,9.5
19185,IA,Wayne County,PCTPOVALL_2023,14.700000000000001
19187,IA,Webster County,PCTPOVALL_2023,14.0
19189,IA,Winnebago County,PCTPOVALL_2023,11.4
19191,IA,Winneshiek County,PCTPOVALL_2023,7.9
19193,IA,Woodbury County,PCTPOVALL_2023,12.9
19195,IA,Worth County,PCTPOVALL_2023,9.200000000000001
19197,IA,Wright County,PCTPOVALL_2023,11.0
20000,KS,Kansas,PCTPOVALL_2023,11.200000000000001
20001,KS,Allen County,PCTPOVALL_2023,16.0
20003,KS,Anderson County,PCTPOVALL_2023,11.600000000000001
20005,KS,Atchison County,PCTPOVALL_2023,13.600000000000001
20007,KS,Barber County,PCTPOVALL_2023,11.700000000000001
20009,KS,Barton County,PCTPOVALL_2023,15.0
20011,KS,Bourbon County,PCTPOVALL_2023,15.4
20013,KS,Brown County,PCTPOVALL_2023,12.200000000000001
20015,KS,Butler County,PCTPOVALL_2023,9.200000000000001
20017,KS,Chase County,PCTPOVALL_2023,11.4
20019,KS,Chautauqua County,PCTPOVALL_2023,14.700000000000001
20021,KS,Cherokee County,PCTPOVALL_2023,15.200000000000001
20023,KS,Cheyenne County,PCTPOVALL_2023,12.200000000000001
20025,KS,Clark County,PCTPOVALL_2023,12.200000000000001
20027,KS,Clay County,PCTPOVALL_2023,11.0
20029,KS,Cloud County,PCTPOVALL_2023,12.100000000000001
20031,KS,Coffey County,PCTPOVALL_2023,9.8
20033,KS,Comanche County,PCTPOVALL_2023,12.100000000000001
20035,KS,Cowley County,PCTPOVALL_2023,15.200000000000001
20037,KS,Crawford County,PCTPOVALL_2023,17.3
20039,KS,Decatur County,PCTPOVALL_2023,13.9
20041,KS,Dickinson County,PCTPOVALL_2023,10.5
20043,KS,Doniphan County,PCTPOVALL_2023,12.3
20045,KS,Douglas County,PCTPOVALL_2023,13.3
20047,KS,Edwards County,PCTPOVALL_2023,12.0
20049,KS,Elk County,PCTPOVALL_2023,17.1
20051,KS,Ellis County,PCTPOVALL_2023,15.600000000000001
20053,KS,Ellsworth County,PCTPOVALL_2023,12.3
20055,KS,Finney County,PCTPOVALL_2023,11.9
20057,KS,Ford County,PCTPOVALL_2023,11.600000000000001
20059,KS,Franklin County,PCTPOVALL_2023,11.100000000000001
20061,KS,Geary County,PCTPOVALL_2023,11.0
20063,KS,Gove County,PCTPOVALL_2023,9.4
